simbli_id,school_name,state,address,city,zipcode,phone_number,website,LEAID
36030508,livermorevalleyjointunified,CA,685eastjacklondonblvd.,livermore,94551-1899,9256063200,livermoreschools.org,622110
36030509,alpineofficeofeducation&alpineunified,CA,43hawksidedrive,markleeville,96120,5306942230,alpinestudents.org,641220
36030510,alvordunified,CA,9kpcparkway,corona,92879,9515095000,alvordschools.org,602430
36030511,lomaprietajointunionelementary,CA,23800summitroadlos,gatos,95033,4083531101,loma.k12.ca.us,622350
36030512,arcadiaunified,CA,150s3rdave,arcadia,91006,6268218300,ausd.net,602970
36030513,aromas-sanjuanunified,CA,2300sanjuanhighwaysanjuan,bautista,95045,8316234500,asjusd.org,691136
36030514,lonepineunified,CA,301southhaystreetp.o.box159lone,pine,93545,7608765579,lpusddist.org,622440
36030515,auburnunion,CA,255epperlelane,auburn,95603,5308857242,auburn.k12.ca.us,603420
36030516,banningunified,CA,161westwilliamsstreet,banning,92220,9519220200,banning.k12.ca.us,603840
36030517,losangelesofficeofeducation,CA,9300imperialhighway,downey,90242,5629226111,lacoe.edu,691078
36030519,losbanosunified,CA,1717s.11thst.losbanoslos,banos,93635,2098263801,losbanosusd.org,622740
36030520,bearvalleyunified,CA,42271moonridgeroadbigbear,lake,92315,9098664631,bearvalleyusd.org,604230
36030521,losolivoselementary,CA,2540alamop.o.box208los,olivos,93441,8056884025,losolivosschool.org,622920
36030522,bellflowerunified,CA,16703s.clarkave.,bellflower,90706,5628669011,busd.k12.ca.us,604440
36030523,belmont-redwoodshores,CA,2960hallmarkdr,belmont,94002,6506374800,brssd.org,634620
36030524,losthillsunion,CA,20951pavilionwaylost,hills,93249,6617972941,losthills.k12.ca.us,604740
36030525,beniciaunified,CA,350eastkstreet,benicia,94510,7077478300,beniciaunified.org,604620
36030526,lynwoodunified,CA,11321bullisroad,lynwood,90262,3108861600,lynwood.k12.ca.us,623160
36030527,berkeleyunified,CA,2020bonarstreet,berkeley,94702,5106446150,berkeleyschools.net,604740
36030528,berryessaunion,CA,904willowavenuela,puente,nan,nan,berryessa.k12.ca.us,600025
36030529,beverlyhillsunified,CA,624n.rexforddrivebeverly,hills,90210,3105515100,bhusd.org,604830
36030532,bonsallunified,CA,31505oldriverrd.,bonsall,92003,7606315200,bonsallusd.com,601426
36030533,manhattanbeachunified,CA,325s.peckavemanhattan,beach,90266,3103187345,mbusd.org,600025
36030534,beardsleyelementary,CA,1001robertslane,bakersfield,93308,6613938550,beardsleyschool.org,604260
36030535,mantecaunified,CA,2271w.louiseave,manteca,95337,2098253200,mantecausd.net,623610
36030536,beaumontunified,CA,4191450thstreetwestquartz,hill,nan,nan,beaumontusd.us,604290
36030537,bellavistaelementary,CA,22661oldalturasroadbella,vista,96008,5305494415,bveagles.com,604350
36030538,bellevueunion,CA,3150educationdr.santa,rosa,95407,7075425197,https:,604380
36030540,belridgeelementary,CA,"19447wagonwheelrd,",mckittrick,93251,6617627381,belridgeschool.org,1921720
36030541,bennettvalleyunion,CA,2250mesquitedrivesanta,rosa,95405,7075422201,bvusd.org,1303330
36030542,bigvalleyjointunified,CA,"400bridgestreet,p.o.box157",bieber,96009,5302945231,bigvalleyschool.org,605010
36030543,bishopunified,CA,656w.pinestreet,bishop,93514,7608723680,bishopschools.org,601409
36030544,marktwainunionelementary,CA,981tuolumneavepobox1359angels,camp,95222,2097361855,mtwain.k12.ca.us,623970
36030545,blochmanunionelementary,CA,4949foxencanyonroadsanta,maria,93454,8059371148,blochmanusd.org,605280
36030546,brawleyunionhigh,CA,"480northimperialavenue,ca",brawley,92227,7603125819,brawleyhigh.org,605820
36030547,marysvillejointunified,CA,1919bst,marysville,95901-3731,5307416000,mjusd.com,624090
36030548,maxwellunified,CA,515oakstpobox788,maxwell,95955,5304382052,maxwellusd.net,624150
36030549,bretharteunionhigh,CA,323s.mainst.p.o.box7000angels,camp,95221,2097368340,brethartebullfrogs.org,605940
36030550,briggselementary,CA,12465foothillroadsanta,paula,93060,8055257540,briggsesd.org,606030
36030551,buelltonunion,CA,3012ndstreet,buellton,93427-6801,8056862767,buelltonusd.org,1600360
36030552,mcfarlandunified,CA,601secondstreet,mcfarland,93250,6617923081,mcfarlandusd.com,624230
36030553,buenapark,CA,6885orangethorpeavenuebuena,park,90620,7145228412,bpsd.us,605880
36030554,mckittrickelementary,CA,232502ndstreet,mckittrick,93251,6617627303,mckittrickschool.org,624330
36030555,buenavistaelementary,CA,21660road60,tulare,93274,5596862015,buenavistaeagles.org,606420
36030556,mcswainunionelementary,CA,926scottrd.,merced,95341,2093542700,mcswain.k12.ca.us,624360
36030557,burbankunified,CA,1900w.oliveave.,burbank,91506,8187294400,burbankusd.org,606450
36030558,mendotaunified,CA,115mccabeave,mendota,93640,5596554942,musdaztecs.com,600022
36030559,burtonelementary,CA,264nwestwoodst,porterville,93257,5597818020,burtonschools.org,606570
36030560,millville,CA,8570brookdaleroad,millville,96062,5305474471,millvilleschool.net,624930
36030561,buttevilleunionelementary,CA,24512edgewoodrd,weed,96094,5309382255,butteville.k12.ca.us,606690
36030562,missionunion,CA,36825foothillroad,soledad,93960,8316783524,missionusd.org,1906240
36030563,buttonwillowunionelementary,CA,4350otaymesaroadsan,ysidro,nan,nan,buttonwillow.k12.ca.us,606720
36030564,byronunionelementary,CA,14301byronhighway,byron,94514,9258097500,byronunionschooldistrict.us,606750
36030567,modocjointunified,CA,906w.4thst.,alturas,96101,5302337201,modoc.k12.ca.us,625190
36030568,calistogajointunified,CA,1520lakestreet,calistoga,94515,7079424703,calistogaschools.org,607020
36030569,caminounionelementary,CA,3060snowsroad,camino,95709,5306444552,caminoschool.org,607170
36030570,cardiffelementary,CA,1888montgomeryavecardiffbythe,sea,92007,7606325890,cardiffschools.com,607470
36030571,carlsbadunified,CA,6225elcaminoreal,carlsbad,92009,7603315000,carlsbadusd.net,607500
36030572,monson-sultanajointunionelementary,CA,10643avenue416,sultana,93666,5595911634,msschool.org,625350
36030573,cascadeunionelementary,CA,4070fieldbrookrd,mckinleyville,nan,nan,https:,607680
36030574,moorparkunified,CA,5297maureenlane,moorpark,93021,8053786300,mrpk.org,625690
36030576,moraga,CA,1540schoolstreet,moraga,94556,9253765943,moraga.k12.ca.us,616050
36030577,cayucoselementary,CA,301cayucosdrive,cayucos,93430,8059953694,cesd-ca.schoolloop.com,607840
36030578,centerjointunified,CA,8408wattave,antelope,95843,9163386400,centerusd.org,607900
36030580,centralelementary,CA,8316redoakstreetrancho,cucamonga,91730,9099898541,centralsd.net,607950
36030581,mountainelementary,CA,3042oldsanjoserd,soquel,95073,8314756812,mountainesd.org,626070
36030582,centraliaelementary,CA,6625lapalmaave.buena,park,90620,7142283100,cesd.k12.ca.us,608070
36030583,ceresunified,CA,2503lawrencest,ceres,95307,2095561500,ceres.k12.ca.us,608130
36030584,mountainvalleyunified,CA,231oakave.,hayfork,96041,5306285265,mvusd.us,600018
36030585,chawanakeeunified,CA,26065outbackindustrialway,o'neals,93645,5598776209,chawanakee.k12.ca.us,600116
36030586,chowchillaelementary,CA,307s.decaturstreet,montgomery,nan,5596658000,chowchillaelem.k12.ca.us,608520
36030587,mountainunionelementary,CA,30365highway299eastpobox368montgomery,creek,96065,5303376214,mcs-shastacoe-ca.schoolloop.com,627040
36030588,cinnabarelementary,CA,286skillmanlane,petaluma,95492,7077654345,cinnabar.org,608700
36030589,claremontunified,CA,170w.sanjoseave.,claremont,91711,9093980609,cusd.claremont.edu,608760
36030590,mt.diablounified,CA,1936carlottadrive,concord,94519,9256828000,mdusd.org,626370
36030591,clayjointelementary,CA,12449s.smithave,kingsburg,93631,5598974185,clayschool.k12.ca.us,608850
36030592,mupu,CA,4410n.ojairoadsanta,paula,93060,8055256111,mupu.org,3700386
36030593,napaofficeofeducation,CA,2121imolaavenue,napa,94559,7072536810,napacoe.org,691022
36030594,coachellavalleyunified,CA,87-225churchstreet,thermal,92274,7603995137,cvusd.us,609070
36030595,coastunified,CA,1350mainstreet,cambria,93428,8059273880,coastusd.org,600049
36030596,coldspringelementary,CA,4804mcclellanblvd.,anniston,nan,nan,coldspringschool.net,609270
36030597,newjerusalem,CA,31400s.kosterroad,tracy,95304,2098306363,njesd.net,1301170
36030598,collegeelementary,CA,3525pinestreetsanta,ynez,93460,8056867300,collegeschooldistrict.org,609330
36030599,newarkunified,CA,5715musickave,newark,94560,5108184103,newarkunified.org,627060
36030600,coltonjointunified,CA,1212valenciadr,colton,92324,9095805000,colton.k12.ca.us,609390
36030601,colusaunified,CA,74510thst,colusa,95932,5304587791,colusa.k12.ca.us,609570
36030602,northjointunion,CA,500springgroveroad,hollister,95023,8316375574,ncjusd.org,614250
36030603,comptonunified,CA,501s.santafeavenue,compton,90221,3106394321,compton.k12.ca.us,609620
36030604,corningunionhigh,CA,643blackburnavenue,corning,96021,5308248000,corninghs.org,609810
36030605,northcowcreek,CA,10619swedecreekroadpalo,cedro,96073,5305494488,northcowcreek.org,614250
36030606,coronadounified,CA,201sixthstreet,coronado,92118,6195228900,coronadousd.net,609870
36030607,oakgroveunion,CA,5299hallroadsanta,rosa,95401,7075450171,ogusd.org,1900026
36030608,cotati-rohnertparkunified,CA,241peachtreestne#400,atlanta,nan,nan,crpusd.org,609940
36030609,oakviewelementary,CA,500ne6thst,pocahontas,nan,nan,myoakview.com,1999005
36030610,cottonwoodunion,CA,20512westfirstst,cottonwood,nan,5303473165,cwusd.com,642450
36030611,oakdalejointunified,CA,168south3rdavenue,oakdale,95361,2098484884,ojusd.org,600062
36030612,curtiscreekelementary,CA,18755standardroad,sonora,95370,2095331083,curtiscreekschool.com,610320
36030613,oakleyunionelementary,CA,7211s.whittierave,whittier,nan,nan,ouesd.k12.ca.us,628080
36030614,cutler-orosijointunified,CA,12623avenue416,orosi,93647,5595284763,cojusd.org,610350
36030615,oceansideunified,CA,2111missionave.,oceanside,92058,7609664000,oside.us,628250
36030616,delhiunified,CA,9716hintonave,delhi,95315,2096562000,delhi.k12.ca.us,600039
36030617,ojaiunified,CA,201n.crafthighway,chickasaw,nan,nan,ojaiusd.org,628270
36030618,denairunified,CA,3460lesterroad,denair,95316,2096327514,denairusd.org,611040
36030619,oldadobeunion,CA,845crinelladr.,petaluma,94954,7077654321,oldadobe.org,628320
36030620,digiorgioelementary,CA,19405buenavistablvd.,arvin,93203,6618542604,digiorgio.k12.ca.us,611130
36030621,ontario-montclair,CA,950westdstreet,ontario,91762,9094592500,omsd.net,628470
36030622,orangecenter,CA,3530southcherryave,fresno,93706,5592370437,orangecenter.org,628530
36030623,dixonunified,CA,180southfirststreet,dixon,95620,7076936300,dixonusd.org,611280
36030624,orindaunion,CA,8altarindaroad,orinda,94563,9252544901,orindaschools.org,628860
36030625,dospalosorolomajointunified,CA,2041almondstreetdos,palos,93620,2093920200,dpol.net,600033
36030626,orlandunified,CA,903southst.,orland,95963,5308651200,orlandusd.net,1999015
36030627,orogrande,CA,19900nationaltrailshighwayoro,grande,92368,7602435884,orogrande.net,628950
36030628,oxnard,CA,1051southastreet,oxnard,93030,8053851501,oxnardsd.org,629220
36030630,pajarovalleyunified,CA,294greenvalleyroad,watsonville,95076,8317862100,pvusd.net,629490
36030631,perriselementary,CA,143e.1stst.,perris,92570,9516573118,perrisesd.org,630180
36030632,perrisunionhigh,CA,155e4thstreet,perris,92570,9519436369,puhsd.org,630210
36030633,drycreekjointelementary,CA,130eastmainst.,centre,nan,nan,drycreekschools.us,611490
36030634,piercejointunified,CA,540-a6thstreetp.o.box239,arbuckle,95912,5304762892,pierce.k12.ca.us,630360
36030635,dublinunified,CA,7471larkdaleave.,dublin,94568,9258282551,dublin.k12.ca.us,600019
36030636,pineridgeelementary,CA,45828auberryroad,auberry,93602,5598412444,pineridge.k12.ca.us,630390
36030637,dunhamelementary,CA,4111roblarroad,petaluma,94952,7077955050,dunhamsd.org,611610
36030638,piner-olivetunion,CA,3450coffeyln.santa,rosa,95403,7075223000,pousd.org,626220
36030639,dunsmuirelementary,CA,4760siskiyouavenue,dunsmuir,96025,5302354828,dunsmuir.k12.ca.us,611670
36030640,dunsmuirjointunionhigh,CA,5805highschoolway,dunsmuir,96025,5302354835,dunsmuirhigh.k12.ca.us,611700
36030642,happyvalleyunionelementary,CA,16300cloverdalerd.,anderson,96007,5303572134,hvusd.net,616570
36030643,eastwhittiercityelementary,CA,14535e.whittierblvd,whittier,90605,5629075900,ewcsd.org,611850
36030644,harmonyunionelementary,CA,1935bohemianhighway,occidental,95465,7078741205,harmonyusd.org,616620
36030645,hermosabeachcityelementary,CA,1645valleydrivehermosa,beach,90254,4243339975,hbcsd.org,617040
36030646,eastsideunion,CA,4493830thstreeteast,lancaster,93535,6619521200,eastsideusd.org,2927830
36030647,edisonelementary,CA,11518schoolstreet,bakersfield,93307,6613635394,edison.k12.ca.us,611940
36030648,hilmarunified,CA,7807n.landeravenue,hilmar,95324,2096675701,hilmarusd.org,617220
36030649,elmontecity,CA,3540northlexingtonave.el,monte,91731,6264533700,web.emcsd.org,612090
36030650,eltejonunified,CA,4337lebecroad,lebec,93243,6612486247,el-tejon.k12.ca.us,600026
36030651,holtvilleunified,CA,621esixthst.,holtville,92250,nan,husd.net,617430
36030652,empireunion,CA,116northmcclurerd,modesto,95357,2095212800,empire.k12.ca.us,1302910
36030654,hopeelementary,CA,3970lacolinardsanta,barbara,93110,8056822564,hopesdk6.org,1908610
36030655,eurekaunion,CA,5455eurekard.granite,bay,95746,9167914939,eurekausd.org,613080
36030656,horiconelementary,CA,35555annapolisroad,annapolis,95412,7078865322,horiconesd.org,617580
36030657,fairfax,CA,1500s.fairfaxrd.,bakersfield,93307,6613667221,fairfax.k12.ca.us,623820
36030658,fallbrookunionelementary,CA,321iowast.,fallbrook,92028,7607315400,fuesd.org,613500
36030659,howellmountainelementary,CA,525whitecottageroadnorth,angwin,94508,7079652423,hmesd.org,617760
36030660,hughsonunified,CA,7488foxroadp.o.box189,hughson,95326,2098834428,hughsonschools.org,600060
36030661,lapuentevalleyregionaloccupationalprogram,CA,1680dukest.fl2,alexandria,nan,nan,nsba.org,1931920
36030662,acalanesunionhigh,CA,1212pleasanthillrd,lafayette,94549,9252803900,acalanes.k12.ca.us,601650
36030663,igo-ono-platinaunionelementary,CA,6429placerrd.,igo,96047,5303962841,igo.reddingschools.net,639000
36030664,acton-aguadulceunified,CA,32248crownvalleyroad,acton,93510,6612690750,aadusd.k12.ca.us,600001
36030665,islandunionelementary,CA,779921stave,lemoore,93245,5599246424,island.k12.ca.us,618510
36030666,satsumacity,AL,220bakerroad,satsuma,36572,2513808187,satsumaschools.com,100189
36030667,adelantoelementary,CA,11824airexpressway,adelanto,92301,7602468691,aesd.net,601710
36030668,alamedaofficeofeducation,CA,313westwintonave,hayward,94544,5108870152,acoe.org,691051
36030669,jamul-dulzuraunion,CA,14581lyonsvalleyroad,jamul,91935,6196697702,jdusd.net,611780
36030670,alamedaunified,CA,2060challengerdr,alameda,94501,5103377187,alamedaunified.org,601770
36030671,johnstonvilleelementary,CA,704-795banghamlane,susanville,96130,5302572471,johnstonville.org,619050
36030672,albanyunified,CA,1216solanoavenue,albany,94706,5105583750,ausdk12.org,408130
36030673,kelseyvilleunified,CA,4410konoctiroad,kelseyville,95451,7072791511,kvusd.org,619320
36030674,alexandervalleyunion,CA,8511highway128,healdsburg,95448,7074331375,alexandervalleyusd.org,100780
36030675,alisalunion,CA,155bardinroad,salinas,93905,8317535700,alisal.org,601950
36030676,kenwood,CA,230randolphavenue,kenwood,95452,7078332500,kenwoodschool.org,619410
36030677,alpaughunified,CA,5313road39pobox9,alpaugh,93201,5599498413,alpaughusd.org,602010
36030678,kernhigh,CA,5801sundaleave,bakersfield,93309,6618273100,kernhigh.org,619540
36030679,altaloma,CA,9390baselineroadalta,loma,91701,9094845151,alsd.k12.ca.us,3700300
36030680,kernvilleunion,CA,3240erskinecreekroadlake,isabella,93240,7603793651,kernvilleusd.org,1900040
36030681,altavistaelementary,CA,2293e.crabtreeave.,porterville,93257-5225,5597825700,altavistaesd.org,602220
36030682,keyesunion,CA,4801lucindaave,keyes,95238,2096692921,keyes.k12.ca.us,619620
36030683,alumrockunion,CA,2930gayavesan,jose,95127,4089286800,arusd.org,618690
36030684,kingcityunion,CA,104s.vanderhurstave.,kingcity,93930,8313852940,kcusd.org,619680
36030686,kingsriverunionelementary,CA,3961avenue400,kingsburg,93631,5598977209,kingsriverelementary.org,619740
36030687,amadorunified&amadorofficeofeducation,CA,217rexavenue,jackson,95642,2092231750,amadorcoe.org,618690
36030688,kingsriver-hardwick,CA,609southgoldstreet,yreka,nan,nan,kingsriverhardwick.com,601680
36030689,anaheimelementary,CA,1001seastst.,anaheim,92805,7145177500,anaheimelementary.org,602610
36030690,willowlake12-3,SD,114parkwayhappy,camp,nan,nan,willowlake.k12.sd.us,4679350
36030692,antelopevalleyunionhigh,CA,13777bowmanroad,auburn,nan,nan,avdistrict.org,602820
36030694,kingsburgelementarycharter,CA,1310stroudave,kingsburg,93631,5598972331,kesd.org,619800
36030695,arcataelementary,CA,1435buttermilkln.,arcata,95521,7078220351,arcataschooldistrict.org,603000
36030696,kingsburgjointunionhigh,CA,62428centerstreetsan,ardo,nan,nan,kjuhsd.com,619830
36030697,armonaunionelementary,CA,11115cstreetpobox368,armona,93202,5595835000,auesd.com,603180
36030698,atascaderounified,CA,2300highway166new,cuyama,nan,nan,atasusd.org,603300
36030699,lahabracity,CA,500northwalnutstreetla,habra,90631,5626902305,lahabraschools.org,641430
36030701,lamesa-springvalley,CA,2473caredrivesuite200,tallahassee,nan,nan,lmsvschools.org,620250
36030702,azusaunified,CA,546so.citrusave,azusa,91702,6269676211,azusa.org,603600
36030703,bakervalleyunified,CA,72100schoolhouselanepobox460,baker,92309,7607334567,baker.k12.ca.us,603610
36030705,baldwinparkunified,CA,3699northhollyavenuebaldwin,park,91706,6269623311,bpusd.net,603690
36030706,lagunita,CA,oldistrict975sanjuangraderoad,salinas,93907,8314492800,lagunitadistrict.org,627120
36030707,basslakejointelementary,CA,40096indianspringsrd,oakhurst,93644,5596421555,basslakeschooldistrict.com,620700
36030708,lakeportunified,CA,2508howardavenue,lakeport,95453,7072623000,lakeportusd.org,620670
36030709,bayshoreelementary,CA,155orientestreet,dalycity,94014,4154675443,thebayshoreschool.org,604200
36030710,borregospringsunified,CA,2281dieguenord.borrego,springs,92004,7607675357,bsusd.net,605700
36030711,lakesidejoint,CA,19621blackroadlos,gatos,95033,4083542372,lakesidelosgatos.org,620700
36030712,brawleyelementary,CA,261dstreet,brawley,92227,7603442330,besd.org,605790
36030713,burlingame,CA,1825trousdaledrive,burlingame,94010,6502593800,burlingameschools.org,607560
36030714,calexicounified,CA,901andradeave.,calexico,92231,nan,cusdk12.org,606900
36030716,campbellunion,CA,155nthirdstreet,campbell,95008,4083644200,campbellusd.org,607200
36030717,lakesideunion,CA,12335woodsideavenue,lakeside,92040,6193902600,lsusd.net,620730
36030718,carpinteriaunified,CA,4114madisonst.box388aelk,horn,nan,nan,cusd.net,607560
36030719,caruthersunified,CA,1tillerave,caruthers,93609,5594956400,caruthers.k12.ca.us,600067
36030720,lasvirgenesunified,CA,4111lasvirgenesroad,calabasas,91302,8188804000,lvusd.org,621000
36030721,latrobe,CA,7900s.shingleroad,california,95682,5306770260,latrobe.k12.ca.us,621180
36030723,elvertajointelementary,CA,7900eloiseavenue,elverta,95626,9169912244,ejesd.net,612600
36030724,encinitasunion,CA,101s.ranchosantaferoad,encinitas,92024,7609444300,eusd.net,600052
36030725,centinelavalleyunionhigh,CA,14901s.inglewoodavenue,lawndale,90260,3102633200,cvuhsd.org,607920
36030726,escondidounionhigh,CA,302northmidwaydrive,escondido,92027,7602913200,euhsd.org,612910
36030727,escondidounion,CA,2310aldergroveave,escondido,92029,7604322400,eusd.org,612880
36030728,eurekacity,CA,districtoffice2100jstreet,eureka,95501,7074412400,eurekacityschools.org,600052
36030729,centralunionhigh,CA,351wrossavenueel,centro,92243,7603364500,cuhsd.net,608010
36030730,centralunified,CA,4605northpolkavenue,fresno,93722,5592744700,https:,607970
36030732,chicounified,CA,1163eastseventhstreet,chico,95928,5308913000,chicousd.org,608370
36030733,fallbrookunionhigh,CA,2234southstagecoachlane,fallbrook,92028,7607236332,fuhsd.net,613530
36030734,ferndaleunified,CA,1231mainstreet,ferndale,95536,7077865900,ferndalek12.org,600037
36030735,coalinga-huronunified,CA,657sunsetst.,coalinga,93210,5599357500,chusd.org,609120
36030736,fontanaunified,CA,9680citrusavenue,fontana,92335,9093575000,fusd.net,613920
36030738,forestvilleunion,CA,6321hwy116,forestville,95436,7078872279,forestvilleusd.org,
36030739,corningunionelementary,CA,1005hoagstreet,corning,96021,5308247700,corningelementary.org,609780
36030740,fortbraggunified,CA,312s.lincolnstfort,bragg,95437,7079612850,sites.google.com,614070
36030741,corona-norcounified,CA,2820clarkave,norco,92860,9517365000,cnusd.k12.ca.us,609850
36030742,fortsageunified,CA,100d.s.hallst.,herlong,96113,5308272129,fortsage.org,600011
36030743,fortunaelementary,CA,53412thstreet,fortuna,95540,7077252293,fortunaesd.com,601420
36030744,covina-valleyunified,CA,519e.badillost.,covina,91723,6269747000,c-vusd.org,610050
36030745,franklin-mckinleyelementary,CA,645woolcreekdrivesan,jose,95112,4082836000,fmsd.org,614370
36030746,cucamonga,CA,8776archibaldavenuerancho,cucamonga,91730,9099878942,cucamonga-ca.schoolloop.com,3009120
36030747,fremontunionhigh,CA,589w.fremontave,sunnyvale,94087,4085222200,fuhsd.org,614430
36030748,cypress,CA,5816corporateavenuesuite100,cypress,90630,7142206900,cypsd.org,3005760
36030750,davisjointunified,CA,526bstreet,davis,95616,5307575300,djusd.net,610620
36030751,gerberunionelementary,CA,23014chardave,gerber,96035,5303851041,gerberschool.org,615090
36030752,delnorteunified,CA,301wwashingtonblvd,crescentcity,95531,7074646141,dnusd.org,610770
36030753,delanojointunionhigh,CA,1720norwalkstreet,delano,93215,6617254000,djuhsd.org,610860
36030755,delanounion,CA,140512thavenue,delano,93215,6617215000,duesd.org,3002300
36030756,glendoraunified,CA,500n.loraineave.,glendora,91741,6269631611,glendora.k12.ca.us,615270
36030757,desertcenterunified,CA,1434kaiserrdpobox6desert,center,92239,7604132646,dcusd.us,611100
36030758,goldtrailunion,CA,1575oldranchroad,placerville,95677,5306263194,gtusd.org,3004380
36030759,desertsandsunified,CA,47-950dunepalmsrdla,quinta,92253,7607774200,dsusd.us,611110
36030760,dinubaunified,CA,1327eelmonteway,dinuba,93618,5595957200,dinuba.k12.ca.us,600065
36030761,goldenfeatherunion,CA,2771pentzrd.,oroville,95965,5305333467,gfusd.org,3007710
36030762,millercreek,CA,"380novaalbionway,sanrafaelsan",rafael,94903,4154923700,millercreeksd.org,3000102
36030763,goldenplainsunified,CA,22000nevadastreetsan,joaquin,93660,5592105801,gpusd.org,691134
36030764,duarteunified,CA,1105favenue,circle,nan,nan,duarteusd.org,611520
36030765,gormanjoint,CA,49847gormanschoolroadp.o.box104,gorman,93243,6612486441,gormanschool.com,615600
36030766,earlimart,CA,p.o.box11970785eastcenteravenue,earlimart,93219,6618493386,earlimart.org,612180
36030767,easternsierraunified,CA,231kingsleyst.,bridgeport,93517,7609327443,esusd.org,611870
36030768,grantelementary,CA,8835swaseydr,redding,96001,nan,grantschoolcougars.com,615690
36030770,elcentroelementary,CA,1256broadwayel,centro,92243,7603525712,ecesd.org,612030
36030771,elranchounified,CA,205southwashingtonstreet,boulder,nan,nan,erusd.org,612180
36030772,greenfieldunion,CA,493elcaminoreal,greenfield,93927,8316742840,greenfield.k12.ca.us,616050
36030774,emeryunified,CA,4727sanpabloavenue,emeryville,94608,5106014906,emeryusd.k12.ca.us,612630
36030775,grenadaelementary,CA,516shastaboulevard,grenada,96038,5304362233,grenadaesd.org,616110
36030777,haciendalapuenteunified,CA,15959e.galeave.cityof,industry,91745,6269331000,hlpschools.org,616325
36030778,hamiltonunified,CA,620canalstreetp.o.box488,hamiltoncity,95951,5308263261,husdschools.org,601339
36030779,hanfordelementary,CA,714n.whitest.,hanford,93230,5595853600,hanfordesd.org,616470
36030780,hanfordjointunionhigh,CA,823w.laceyboulevard,hanford,93230,5595835901,hjuhsd.k12.ca.us,616500
36030781,happyvalleyelementary,CA,3125brancifortedr.santa,cruz,95065,8314291456,hvesd.com,616560
36030782,pioneerunionelementary,CA,1888mustangdr.,hanford,93230,5595852400,puesd.net,3011650
36030783,pittsburgunified,CA,2000railroadavenue,pittsburg,94565,9254732300,pittsburgusd.net,630600
36030784,pixleyunion,CA,300n.schoolst,pixley,93256,5597575207,pixley.k12.ca.us,3011730
36030785,planadaelementary,CA,pobox236,planada,95365-0236,2093820756,planada.org,630840
36030786,pleasantviewelementary,CA,14004road184,porterville,93257-9061,5597846769,pleasant-view.org,631050
36030787,pomonaunified,CA,p.o.box2900,pomona,91769-2900,9093974800,proudtobe.pusd.org,631320
36030788,pondunion,CA,29585pondrd,wasco,93280-9772,6617922545,pond.k12.ca.us,642810
36030789,portervilleunified,CA,600westgrandave.,porterville,93257,5597932400,portervilleschools.org,600064
36030790,portolavalley,CA,4575alpineroadportola,valley,94028,6508511777,pvsd.net,3016290
36030791,powayunified,CA,15250avenueofsciencesan,diego,92128-3406,8585212800,powayusd.com,631530
36030792,wilsona,CA,18050eastavenueo,palmdale,93591,6612641111,wilsonasd.net,641580
36030793,woodlakeunified,CA,300w.whitneyave,woodlake,93286,5595648081,https:,601418
36030794,yrekaunionhigh,CA,400preeceway,yreka,96097,5308422521,yuhsd.net,643410
36030795,yubacityunified,CA,"425plumasblvd.,suite200",yubacity,95991,5308225200,ycusd.org,643470
36030796,washingtonunified,CA,930westacrerdwest,sacramento,95691-3224,9163757600,wusd.k12.ca.us,3019170
36030797,eldoradounionhigh,CA,4675missouriflatrd.,placerville,95667,5306225081,eduhsd.k12.ca.us,612070
36030798,woodlandjointunified,CA,4356thstreet,woodland,95695,5306620201,wjusd.org,643080
36030799,capistranounified,CA,33122vallerdsanjuan,capistrano,92675,9492349200,capousd.org,607440
36030800,huntingtonbeachunionhigh,CA,5832bolsaavenuehuntington,beach,92649,7149037000,hbuhsd.edu,618060
36030801,goletaunion,CA,401northfairviewavenue,goleta,93117,8056811200,gusd.us,3021000
36030802,bonnydoonunionelementary,CA,1492pineflatroadsanta,cruz,95060,8314272300,bduesd.org,605640
36030803,mountainviewlosaltoshigh,CA,1299bryantave.mountain,view,94040,6509404650,mvla.net,625500
36030804,yoloofficeofeducation,CA,"1280santaanitacourt,suite100",woodland,95776,5306686700,ycoe.org,691049
36030805,huntingtonbeachcity,CA,8750dorsettdrivehuntington,beach,92646,7149648888,hbcsd.k12.ca.us,3016110
36030807,arvinunion,CA,214firststreeteast,lavina,nan,nan,arvinschools.com,603270
36030808,montecitounion,CA,385sanysidroroadsanta,barbara,93108,8059693249,montecitou.org,608190
36030809,montereypeninsulaunified,CA,700pacificst.,monterey,93942,8316451200,mpusd.net,625530
36030810,carmelunified,CA,4380carmelvalleyroad,carmel,93923,8316241546,carmelunified.org,607530
36030811,colfaxelementary,CA,24825bentaylorrd.,colfax,95713,5303462202,colfax.k12.ca.us,609300
36030812,buckeyeunionelementary,CA,5049robertj.mathewsparkwayeldorado,hills,95762,5306772261,custercountymt.gov,606270
36030813,charteroakunified,CA,311youngstreetmedicine,lake,nan,nan,cousd.net,608190
36030814,columbiaunion,CA,22540parrotsferryroad,columbia,95310,2095320202,cusd49.com,609480
36030815,washingtoncolonyelementary,CA,130e.lincolnave,fresno,93706,5532330706,washingtoncolony.org,641460
36030816,lutherburbank,CA,4wabashavenuesan,jose,95128,4082952450,lbsd.k12.ca.us,623130
36030817,vistadelmarunion,CA,9467sanjulianroad,gaviota,93117,8056861880,vdmusd.org,641220
